1436823781.988283,0.000941,172031002149,172031000002,92,199,2,2,33179,53
1436823782.048029,0.000253,172031002149,172031000002,92,199,2,2,37677,53
1436823791.503009,33.499584,172031001102,172031002149,331397,2530657,30136,30130,3306,44462
1436823841.286148,0.005563,172031002249,172031001126,168,34,10,10,48462,8888
1436823841.286992,0.003388,172031001126,172031001189,246,286,16,12,43880,3306
1436823841.290284,0.003147,172031001126,172031001189,246,286,16,12,43881,3306
1436823841.291679,0.007822,172031002053,172031001126,168,34,10,10,41737,8888
1436823841.545292,59.467310,172031001007,172031002149,112,112,2,2,,
1436823841.546796,59.467520,172031001007,172031001057,112,112,2,2,,
1436823841.801164,0.001034,172031002249,172031000002,92,199,2,2,39816,53
1436823841.934616,0.000794,172031001189,172031000002,92,199,2,2,38909,53
1436823842.103618,0.000792,172031001057,172031000002,92,199,2,2,39181,53
1436823842.725590,0.536416,172031002053,172031000002,92,199,2,2,45725,53
1436823853.214581,0.108868,172031002249,23226142216,48,48,1,1,123,123
1436823888.086840,0.000272,172031001057,172031001001,108,108,1,1,68,67
1436823896.765875,0.001670,172031001019,172031001102,246,346,16,12,55716,3306
1436823896.766395,0.004778,172031002044,172031001019,168,168,10,10,58715,8888
1436824016.003856,71.018317,172031002149,172031001102,5313611,696199,63262,63272,44467,3306
1436823990.094458,0.000309,172031001019,172031001001,108,108,1,1,68,67
1436823972.950088,0.024101,172031001102,198060022240,48,48,1,1,123,123
1436823970.167958,0.000000,172031001019,72020040062,48,,1,,123,123
1436823961.793518,59.491485,172031001007,172031001019,112,112,2,2,,
1436823961.793579,59.497913,172031001007,172031001102,112,112,2,2,,
1436823961.794901,59.501458,172031001007,172031002044,112,112,2,2,,
1436823960.009807,0.001594,172031001019,172031001102,246,346,16,12,55721,3306
1436823960.010490,0.004826,172031002044,172031001019,168,168,10,10,58720,8888
1436823960.036227,0.026055,172031001126,69050231130,48,48,1,1,123,123
1436823960.097284,0.086281,172031002044,172031001019,168,59388,634,713,58721,8888
1436823902.291508,0.005550,172031002249,172031001126,168,34,10,10,48466,8888
1436823902.291533,60.748556,172031001007,172031002249,112,112,2,2,,
1436823902.292308,0.003379,172031001126,172031001189,246,286,16,12,43885,3306
1436823902.292477,60.747943,172031001007,172031002053,112,112,2,2,,
1436823902.294248,60.748362,172031001007,172031001189,112,112,2,2,,
1436823902.295629,0.003156,172031001126,172031001189,246,286,16,12,43886,3306
1436823902.297070,0.007789,172031002053,172031001126,168,34,10,10,41741,8888
1436823902.299281,60.755401,172031001007,172031001126,112,112,2,2,,
1436823901.396970,0.000796,172031001126,172031000002,92,199,2,2,55065,53
1436823901.677577,0.001056,172031001019,172031000002,92,199,2,2,41740,53
1436823901.702676,0.000895,172031001102,172031000002,92,199,2,2,58246,53
1436823901.768767,0.000889,172031002044,172031000002,92,199,2,2,41707,53
1436823899.004278,2.235208,172031001019,172031001102,414,254362,3036,3036,55717,3306
1436823899.004525,2.237768,172031002044,172031001019,168,88536,958,1062,58716,8888
