1437410908.060786,0.004179,172031001126,172031001189,246,346,16,12,47647,3306
1437410908.061569,0.008336,172031002053,172031001126,168,168,10,10,44186,8888
1437410908.136136,0.077212,172031002053,172031001126,168,56448,616,678,44187,8888
1437410908.842182,0.004350,172031001126,172031001189,246,346,16,12,47648,3306
1437410908.844188,0.009573,172031002249,172031001126,168,168,10,10,34193,8888
1437410908.934102,0.093702,172031002249,172031001126,168,65958,688,792,34194,8888
1437410906.207577,0.001609,172031001019,172031001102,246,286,16,12,42498,3306
1437410906.208409,0.005362,172031002044,172031001019,168,34,10,10,50731,8888
1437410923.852922,0.000000,172031001102,148167132201,48,,1,,123,123
1437410935.087110,0.000000,172031001019,67223063009,48,,1,,123,123
1437410941.376114,0.001001,172031001189,172031000002,92,199,2,2,53861,53
1437410941.408352,0.000776,172031001126,172031000002,92,199,2,2,49270,53
1437410941.414810,0.000729,172031001019,172031000002,92,199,2,2,41549,53
1437410941.434948,0.000473,172031001189,172031000002,92,199,2,2,37436,53
1437410941.534521,0.000918,172031002044,172031000002,92,199,2,2,58865,53
1437410941.548946,0.000778,172031001057,172031000002,92,199,2,2,54020,53
1437410941.579694,0.001067,172031002053,172031000002,92,199,2,2,42194,53
1437410941.608247,0.000252,172031001057,172031000002,92,199,2,2,60467,53
1437410941.647690,0.000871,172031002149,172031000002,92,199,2,2,51456,53
1437410941.664534,0.000899,172031001102,172031000002,92,199,2,2,34530,53
1437410941.772355,0.000886,172031002249,172031000002,92,199,2,2,37030,53
1437410941.930141,0.000031,172031001007,172031001019,56,56,1,1,,
1437410941.931795,0.000021,172031001007,172031001126,56,56,1,1,,
1437410948.594779,0.059857,172031001189,67198037016,48,48,1,1,123,123
1437410968.143322,0.001160,172031001126,172031001189,123,173,8,6,47652,3306
1437410968.144184,0.005406,172031002053,172031001126,84,84,5,5,44191,8888
1437410967.213384,0.001137,172031001019,172031001102,123,143,8,6,42502,3306
1437410967.214199,0.004940,172031002044,172031001019,84,17,5,5,50735,8888
1437410966.769009,0.024576,172031002044,166070136035,48,48,1,1,123,123
1437410970.254054,2.106535,172031001126,172031001189,213,117857,1410,1407,47653,3306
1437410970.254405,2.109855,172031002053,172031001126,84,33516,347,403,44192,8888
1437410970.257758,0.001082,172031001126,172031001189,123,173,8,6,47654,3306
1437410970.259860,0.322760,172031002249,172031001126,84,84,5,5,34198,8888
1437410970.330737,0.070321,172031002249,172031001126,84,24192,255,291,34199,8888
1437410977.856085,79.560433,172031001057,172031001189,9977724,1307346,118798,118808,57035,3306
1437410982.091653,0.000385,172031002149,172031002001,108,108,1,1,68,67
