1437411268.240733,0.001071,172031001019,172031001102,123,143,8,6,42514,3306
1437411268.241831,0.005158,172031002044,172031001019,168,34,10,10,50746,8888
1437411273.641147,0.005828,172031002053,172031001126,84,84,5,5,44207,8888
1437411273.643032,0.004356,172031001126,172031001189,246,346,16,14,47670,3306
1437411273.705574,0.063967,172031002053,172031001126,84,19740,193,238,44208,8888
1437411273.716842,0.004964,172031002249,172031001126,84,84,5,5,34214,8888
1437411273.719046,0.004091,172031001126,172031001189,246,346,16,12,47671,3306
1437411273.787926,0.070523,172031002249,172031001126,84,24265,239,292,34215,8888
1437411301.508645,0.000693,172031001019,172031000002,92,199,2,2,38761,53
1437411301.617418,0.001096,172031001126,172031000002,92,199,2,2,42065,53
1437411301.713105,0.001268,172031002044,172031000002,92,199,2,2,51902,53
1437411301.799191,0.004939,172031001189,172031000002,92,199,2,2,54916,53
1437411301.837335,0.000994,172031002149,172031000002,92,199,2,2,55290,53
1437411316.690380,0.024198,172031001057,171066097126,48,48,1,1,123,123
1437411328.246157,0.001106,172031001019,172031001102,123,143,8,6,42518,3306
1437411328.247453,0.005371,172031002044,172031001019,168,34,10,10,50750,8888
1437411335.916069,2.120263,172031002249,172031001126,84,41580,431,499,34220,8888
1437411335.918607,2.120072,172031001126,172031001189,426,237982,2842,2841,47677,3306
1437411333.713695,0.005563,172031002053,172031001126,84,84,5,5,44212,8888
1437411333.715776,0.004275,172031001126,172031001189,246,346,16,14,47675,3306
1437411333.777270,0.063122,172031002053,172031001126,84,22176,234,267,44213,8888
1437411333.795262,0.004410,172031002249,172031001126,84,84,5,5,34219,8888
1437411333.797559,0.003908,172031001126,172031001189,246,346,16,12,47676,3306
1437411481.552290,0.000774,172031001057,172031000002,92,199,2,2,58981,53
1437411481.613288,0.000258,172031001057,172031000002,92,199,2,2,52308,53
1437411481.613354,0.000243,172031001057,172031000002,92,199,2,2,43224,53
1437411481.801803,180.122447,172031001007,172031001019,224,224,4,4,,
1437411481.803019,59.818870,172031001007,172031001102,112,112,2,2,,
1437411481.803827,180.122835,172031001007,172031001126,224,224,4,4,,
1437411481.803893,180.122458,172031001007,172031002044,224,224,4,4,,
1437411481.804571,239.364616,172031001007,172031002149,280,280,5,5,,
1437411481.804607,59.826598,172031001007,172031002053,112,112,2,2,,
1437411481.805805,119.652638,172031001007,172031001057,168,168,3,3,,
1437411481.806224,180.122491,172031001007,172031001189,224,224,4,4,,
1437411481.806420,59.826425,172031001007,172031002249,112,112,2,2,,
1437411466.936478,0.006796,172031001102,108061194085,48,48,1,1,123,123
1437411466.953697,0.024043,172031001102,198060022240,48,48,1,1,123,123
1437411465.192421,0.025326,172031001019,155101003114,48,48,1,1,123,123
1437411456.023762,0.004125,172031001126,172031001189,246,346,16,12,47684,3306
1437411456.025597,0.009067,172031002249,172031001126,168,168,10,10,34226,8888
1437411456.113923,0.091932,172031002249,172031001126,168,64176,668,770,34227,8888
1437411455.887611,0.004195,172031001126,172031001189,246,346,16,12,47683,3306
1437411455.888527,0.008832,172031002053,172031001126,168,168,10,10,44219,8888
1437411455.981044,0.094946,172031002053,172031001126,168,76104,780,912,44220,8888
1437411449.257878,0.001629,172031001019,172031001102,246,286,16,12,42523,3306
1437411449.258547,0.005283,172031002044,172031001019,168,34,10,10,50755,8888
1437411445.820529,116.731193,172031001057,172031001189,13346124,1748446,158898,158916,57049,3306
1437411425.800281,0.027009,172031002044,107170242027,48,48,1,1,123,123
1437411422.071849,0.000908,172031001126,172031000002,92,199,2,2,47958,53
1437411422.123708,0.001063,172031002044,172031000002,92,199,2,2,33814,53
1437411422.199043,0.001125,172031002149,172031000002,92,199,2,2,41952,53
1437411421.255212,0.000892,172031001102,172031000002,92,199,2,2,59392,53
1437411421.389877,0.000847,172031002053,172031000002,92,199,2,2,52601,53
1437411421.487090,0.000761,172031002249,172031000002,92,199,2,2,43352,53
1437411421.534750,0.000883,172031001189,172031000002,92,199,2,2,53193,53
1437411421.593028,0.000238,172031001189,172031000002,92,199,2,2,35747,53
1437411421.908110,0.000731,172031001019,172031000002,92,199,2,2,58204,53
1437411401.189193,0.097046,172031002053,204235061009,48,48,1,1,123,123
1437411396.019670,0.096848,172031002249,172031001126,168,73416,736,880,34222,8888
1437411395.924465,0.004179,172031001126,172031001189,246,346,16,12,47679,3306
1437411395.926433,0.009376,172031002249,172031001126,168,168,10,10,34221,8888
1437411394.787811,0.004312,172031001126,172031001189,246,346,16,12,47678,3306
1437411394.788738,0.008603,172031002053,172031001126,168,168,10,10,44214,8888
1437411394.879550,0.093249,172031002053,172031001126,168,66254,714,795,44215,8888
1437411389.252241,0.001561,172031001019,172031001102,246,286,16,12,42519,3306
1437411389.253016,0.005313,172031002044,172031001019,168,34,10,10,50751,8888
1437411362.090360,0.000721,172031001057,172031000002,92,199,2,2,42605,53
