1436214431.913042,0.005657,172031002053,172031001126,84,84,5,5,45602,8888
1436214431.917791,0.001646,172031001126,172031001189,123,173,8,6,34651,3306
1436214433.294092,0.000000,172031002149,204002134164,48,,1,,123,123
1436214434.018545,2.105101,172031002053,172031001126,84,39984,433,480,45603,8888
1436214434.023513,2.101803,172031001126,172031001189,213,118949,1424,1420,34652,3306
1436214449.265909,0.003223,172031001019,172031001102,246,346,16,12,47161,3306
1436214449.266636,0.005027,172031002044,172031001019,84,84,5,5,48323,8888
1436214449.389476,0.122176,172031002044,172031001019,84,50137,544,600,48324,8888
1436214466.562904,0.001424,172031001126,172031001189,123,173,8,6,34653,3306
1436214481.344629,0.000889,172031001102,172031000002,92,199,2,2,45613,53
1436214481.365273,0.005956,172031001189,172031000002,92,199,2,2,59606,53
1436214481.406722,0.000876,172031002149,172031000002,92,199,2,2,43777,53
1436214481.496899,0.012559,172031001057,172031000002,92,199,2,2,53468,53
1436214481.620172,0.001175,172031001019,172031000002,92,199,2,2,45314,53
1436214481.712791,0.000975,172031002053,172031000002,92,199,2,2,45695,53
1436214505.835523,0.084548,172031001057,64246132014,48,48,1,1,123,123
1436214511.689235,0.024161,172031001057,171066097126,48,48,1,1,123,123
1436214515.094077,0.028209,172031002053,192241206171,48,48,1,1,123,123
1436214528.771016,75.676587,172031001057,172031001189,9895908,1296632,117824,117834,40953,3306
1436214541.108018,0.024140,172031001019,155101003114,48,48,1,1,123,123
1436214661.996296,64.216643,172031001057,172031001189,6379348,836106,75954,76036,40957,3306
1436214661.998970,239.986747,172031001102,172031002149,156739,1196916,14597,14249,3306,37395
1436214660.873030,66.947680,172031001102,148167132201,96,,2,,123,123
1436214657.620587,0.004912,172031002249,172031001126,168,168,10,10,39782,8888
1436214657.632246,0.013457,172031001126,172031001189,246,346,16,12,34661,3306
1436214657.720320,0.099338,172031002249,172031001126,168,83328,890,998,39783,8888
1436214651.591251,0.072837,172031001189,38229071001,48,48,1,1,123,123
1436214648.276091,0.083447,172031002249,129006015030,48,48,1,1,123,123
1436214610.042112,1.643471,172031001019,172031001102,414,187666,2244,2242,47169,3306
1436214610.045800,1.647863,172031002044,172031001019,168,42336,434,512,48332,8888
1436214610.657517,0.073947,172031001189,66228038073,48,48,1,1,123,123
1436214608.396817,0.003234,172031001019,172031001102,246,346,16,12,47168,3306
1436214608.400830,0.008251,172031002044,172031001019,168,168,10,10,48331,8888
1436214602.029086,0.000329,172031001057,172031000002,92,199,2,2,35528,53
1436214602.118113,0.000779,172031002053,172031000002,92,199,2,2,40407,53
1436214602.237005,59.867016,172031001007,172031002249,112,112,2,2,,
1436214602.238156,59.866415,172031001007,172031001126,112,112,2,2,,
1436214602.243431,179.701246,172031001007,172031002053,224,224,4,4,,
1436214602.244830,179.701147,172031001007,172031002149,224,224,4,4,,
1436214602.246390,179.703950,172031001007,172031001102,224,224,4,4,,
1436214602.247522,179.704796,172031001007,172031001019,224,224,4,4,,
1436214602.249804,179.700223,172031001007,172031001189,224,224,4,4,,
1436214602.252134,59.865641,172031001007,172031002044,112,112,2,2,,
1436214602.265438,179.700600,172031001007,172031001057,224,224,4,4,,
1436214601.266421,0.001093,172031001126,172031000002,92,199,2,2,49278,53
1436214601.477151,0.000813,172031002249,172031000002,92,199,2,2,60866,53
1436214601.755832,0.001065,172031002044,172031000002,92,199,2,2,33309,53
1436214601.904527,0.000820,172031001189,172031000002,92,199,2,2,54054,53
1436214601.904893,0.001129,172031001102,172031000002,92,199,2,2,52931,53
1436214601.964974,0.000210,172031001189,172031000002,92,199,2,2,59484,53
1436214601.969667,0.001208,172031001057,172031000002,92,199,2,2,46836,53
1436214601.971890,0.001353,172031002149,172031000002,92,199,2,2,52122,53
1436214601.980129,0.001123,172031001019,172031000002,92,199,2,2,50662,53
1436214598.066972,0.050788,172031002053,72014183239,48,48,1,1,123,123
1436214593.024785,0.012597,172031002053,172031001126,168,168,10,10,45607,8888
1436214593.028916,0.013790,172031001126,172031001189,246,346,16,12,34657,3306
1436214593.091248,0.073454,172031002053,172031001126,168,44268,468,533,45608,8888
1436214593.105957,130.968609,172031001019,72020040062,144,,3,,123,123
1436214553.011548,0.008596,172031002053,70035113044,48,48,1,1,123,123
1436214547.729950,0.034784,172031001057,208079089249,48,48,1,1,123,123
